image_id,image_path,crown_mask,root_mask,combined_mask,multiclass_mask,width,height,has_multiclass,split,source_json,source_image
lm_0301_primary_endo_with_secondary_perio_101,images/lm_0301_primary_endo_with_secondary_perio_101.jpg,masks_crown/lm_0301_primary_endo_with_secondary_perio_101_crown.png,masks_root/lm_0301_primary_endo_with_secondary_perio_101_root.png,masks_combined/lm_0301_primary_endo_with_secondary_perio_101_combined.png,masks_multiclass/lm_0301_primary_endo_with_secondary_perio_101.png,769,604,True,train,Primary Endo with Secondary Perio (101).json,Primary Endo with Secondary Perio (101).JPG
lm_0302_primary_endo_with_secondary_perio_105,images/lm_0302_primary_endo_with_secondary_perio_105.jpg,masks_crown/lm_0302_primary_endo_with_secondary_perio_105_crown.png,masks_root/lm_0302_primary_endo_with_secondary_perio_105_root.png,masks_combined/lm_0302_primary_endo_with_secondary_perio_105_combined.png,masks_multiclass/lm_0302_primary_endo_with_secondary_perio_105.png,794,621,True,test,Primary Endo with Secondary Perio (105).json,Primary Endo with Secondary Perio (105).JPG
lm_0303_primary_endo_with_secondary_perio_107,images/lm_0303_primary_endo_with_secondary_perio_107.jpg,masks_crown/lm_0303_primary_endo_with_secondary_perio_107_crown.png,masks_root/lm_0303_primary_endo_with_secondary_perio_107_root.png,masks_combined/lm_0303_primary_endo_with_secondary_perio_107_combined.png,masks_multiclass/lm_0303_primary_endo_with_secondary_perio_107.png,801,621,True,test,Primary Endo with Secondary Perio (107).json,Primary Endo with Secondary Perio (107).JPG
lm_0304_primary_endo_with_secondary_perio_109,images/lm_0304_primary_endo_with_secondary_perio_109.jpg,masks_crown/lm_0304_primary_endo_with_secondary_perio_109_crown.png,masks_root/lm_0304_primary_endo_with_secondary_perio_109_root.png,masks_combined/lm_0304_primary_endo_with_secondary_perio_109_combined.png,masks_multiclass/lm_0304_primary_endo_with_secondary_perio_109.png,796,620,True,val,Primary Endo with Secondary Perio (109).json,Primary Endo with Secondary Perio (109).JPG
lm_0305_primary_endo_with_secondary_perio_115,images/lm_0305_primary_endo_with_secondary_perio_115.jpg,masks_crown/lm_0305_primary_endo_with_secondary_perio_115_crown.png,masks_root/lm_0305_primary_endo_with_secondary_perio_115_root.png,masks_combined/lm_0305_primary_endo_with_secondary_perio_115_combined.png,masks_multiclass/lm_0305_primary_endo_with_secondary_perio_115.png,815,631,True,train,Primary Endo with Secondary Perio (115).json,Primary Endo with Secondary Perio (115).JPG
lm_0306_primary_endo_with_secondary_perio_116,images/lm_0306_primary_endo_with_secondary_perio_116.jpg,masks_crown/lm_0306_primary_endo_with_secondary_perio_116_crown.png,masks_root/lm_0306_primary_endo_with_secondary_perio_116_root.png,masks_combined/lm_0306_primary_endo_with_secondary_perio_116_combined.png,masks_multiclass/lm_0306_primary_endo_with_secondary_perio_116.png,814,625,True,train,Primary Endo with Secondary Perio (116).json,Primary Endo with Secondary Perio (116).JPG
lm_0307_primary_endo_with_secondary_perio_117,images/lm_0307_primary_endo_with_secondary_perio_117.jpg,masks_crown/lm_0307_primary_endo_with_secondary_perio_117_crown.png,masks_root/lm_0307_primary_endo_with_secondary_perio_117_root.png,masks_combined/lm_0307_primary_endo_with_secondary_perio_117_combined.png,masks_multiclass/lm_0307_primary_endo_with_secondary_perio_117.png,811,623,True,train,Primary Endo with Secondary Perio (117).json,Primary Endo with Secondary Perio (117).JPG
lm_0308_primary_endo_with_secondary_perio_120,images/lm_0308_primary_endo_with_secondary_perio_120.jpg,masks_crown/lm_0308_primary_endo_with_secondary_perio_120_crown.png,masks_root/lm_0308_primary_endo_with_secondary_perio_120_root.png,masks_combined/lm_0308_primary_endo_with_secondary_perio_120_combined.png,masks_multiclass/lm_0308_primary_endo_with_secondary_perio_120.png,797,621,True,train,Primary Endo with Secondary Perio (120).json,Primary Endo with Secondary Perio (120).JPG
lm_0309_primary_endo_with_secondary_perio_122,images/lm_0309_primary_endo_with_secondary_perio_122.jpg,masks_crown/lm_0309_primary_endo_with_secondary_perio_122_crown.png,masks_root/lm_0309_primary_endo_with_secondary_perio_122_root.png,masks_combined/lm_0309_primary_endo_with_secondary_perio_122_combined.png,masks_multiclass/lm_0309_primary_endo_with_secondary_perio_122.png,794,616,True,test,Primary Endo with Secondary Perio (122).json,Primary Endo with Secondary Perio (122).JPG
lm_0310_primary_endo_with_secondary_perio_14,images/lm_0310_primary_endo_with_secondary_perio_14.jpg,masks_crown/lm_0310_primary_endo_with_secondary_perio_14_crown.png,masks_root/lm_0310_primary_endo_with_secondary_perio_14_root.png,masks_combined/lm_0310_primary_endo_with_secondary_perio_14_combined.png,masks_multiclass/lm_0310_primary_endo_with_secondary_perio_14.png,809,620,True,test,Primary Endo with Secondary Perio (14).json,Primary Endo with Secondary Perio (14).JPG
lm_0311_primary_endo_with_secondary_perio_2,images/lm_0311_primary_endo_with_secondary_perio_2.jpg,masks_crown/lm_0311_primary_endo_with_secondary_perio_2_crown.png,masks_root/lm_0311_primary_endo_with_secondary_perio_2_root.png,masks_combined/lm_0311_primary_endo_with_secondary_perio_2_combined.png,masks_multiclass/lm_0311_primary_endo_with_secondary_perio_2.png,796,611,True,train,Primary Endo with Secondary Perio (2).json,Primary Endo with Secondary Perio (2).JPG
lm_0312_primary_endo_with_secondary_perio_24,images/lm_0312_primary_endo_with_secondary_perio_24.jpg,masks_crown/lm_0312_primary_endo_with_secondary_perio_24_crown.png,masks_root/lm_0312_primary_endo_with_secondary_perio_24_root.png,masks_combined/lm_0312_primary_endo_with_secondary_perio_24_combined.png,masks_multiclass/lm_0312_primary_endo_with_secondary_perio_24.png,852,621,True,val,Primary Endo with Secondary Perio (24).json,Primary Endo with Secondary Perio (24).JPG
lm_0313_primary_endo_with_secondary_perio_29,images/lm_0313_primary_endo_with_secondary_perio_29.jpg,masks_crown/lm_0313_primary_endo_with_secondary_perio_29_crown.png,masks_root/lm_0313_primary_endo_with_secondary_perio_29_root.png,masks_combined/lm_0313_primary_endo_with_secondary_perio_29_combined.png,masks_multiclass/lm_0313_primary_endo_with_secondary_perio_29.png,799,627,True,train,Primary Endo with Secondary Perio (29).json,Primary Endo with Secondary Perio (29).JPG
lm_0314_primary_endo_with_secondary_perio_30,images/lm_0314_primary_endo_with_secondary_perio_30.jpg,masks_crown/lm_0314_primary_endo_with_secondary_perio_30_crown.png,masks_root/lm_0314_primary_endo_with_secondary_perio_30_root.png,masks_combined/lm_0314_primary_endo_with_secondary_perio_30_combined.png,masks_multiclass/lm_0314_primary_endo_with_secondary_perio_30.png,786,608,True,train,Primary Endo with Secondary Perio (30).json,Primary Endo with Secondary Perio (30).JPG
lm_0315_primary_endo_with_secondary_perio_33,images/lm_0315_primary_endo_with_secondary_perio_33.jpg,masks_crown/lm_0315_primary_endo_with_secondary_perio_33_crown.png,masks_root/lm_0315_primary_endo_with_secondary_perio_33_root.png,masks_combined/lm_0315_primary_endo_with_secondary_perio_33_combined.png,masks_multiclass/lm_0315_primary_endo_with_secondary_perio_33.png,791,606,True,train,Primary Endo with Secondary Perio (33).json,Primary Endo with Secondary Perio (33).JPG
lm_0316_primary_endo_with_secondary_perio_34,images/lm_0316_primary_endo_with_secondary_perio_34.jpg,masks_crown/lm_0316_primary_endo_with_secondary_perio_34_crown.png,masks_root/lm_0316_primary_endo_with_secondary_perio_34_root.png,masks_combined/lm_0316_primary_endo_with_secondary_perio_34_combined.png,masks_multiclass/lm_0316_primary_endo_with_secondary_perio_34.png,777,616,True,train,Primary Endo with Secondary Perio (34).json,Primary Endo with Secondary Perio (34).JPG
lm_0317_primary_endo_with_secondary_perio_37,images/lm_0317_primary_endo_with_secondary_perio_37.jpg,masks_crown/lm_0317_primary_endo_with_secondary_perio_37_crown.png,masks_root/lm_0317_primary_endo_with_secondary_perio_37_root.png,masks_combined/lm_0317_primary_endo_with_secondary_perio_37_combined.png,masks_multiclass/lm_0317_primary_endo_with_secondary_perio_37.png,790,608,True,val,Primary Endo with Secondary Perio (37).json,Primary Endo with Secondary Perio (37).JPG
lm_0318_primary_endo_with_secondary_perio_38,images/lm_0318_primary_endo_with_secondary_perio_38.jpg,masks_crown/lm_0318_primary_endo_with_secondary_perio_38_crown.png,masks_root/lm_0318_primary_endo_with_secondary_perio_38_root.png,masks_combined/lm_0318_primary_endo_with_secondary_perio_38_combined.png,masks_multiclass/lm_0318_primary_endo_with_secondary_perio_38.png,800,614,True,train,Primary Endo with Secondary Perio (38).json,Primary Endo with Secondary Perio (38).JPG
lm_0319_primary_endo_with_secondary_perio_39,images/lm_0319_primary_endo_with_secondary_perio_39.jpg,masks_crown/lm_0319_primary_endo_with_secondary_perio_39_crown.png,masks_root/lm_0319_primary_endo_with_secondary_perio_39_root.png,masks_combined/lm_0319_primary_endo_with_secondary_perio_39_combined.png,masks_multiclass/lm_0319_primary_endo_with_secondary_perio_39.png,792,615,True,train,Primary Endo with Secondary Perio (39).json,Primary Endo with Secondary Perio (39).JPG
lm_0320_primary_endo_with_secondary_perio_44,images/lm_0320_primary_endo_with_secondary_perio_44.jpg,masks_crown/lm_0320_primary_endo_with_secondary_perio_44_crown.png,masks_root/lm_0320_primary_endo_with_secondary_perio_44_root.png,masks_combined/lm_0320_primary_endo_with_secondary_perio_44_combined.png,masks_multiclass/lm_0320_primary_endo_with_secondary_perio_44.png,784,618,True,train,Primary Endo with Secondary Perio (44).json,Primary Endo with Secondary Perio (44).JPG
lm_0321_primary_endo_with_secondary_perio_45,images/lm_0321_primary_endo_with_secondary_perio_45.jpg,masks_crown/lm_0321_primary_endo_with_secondary_perio_45_crown.png,masks_root/lm_0321_primary_endo_with_secondary_perio_45_root.png,masks_combined/lm_0321_primary_endo_with_secondary_perio_45_combined.png,masks_multiclass/lm_0321_primary_endo_with_secondary_perio_45.png,778,613,True,train,Primary Endo with Secondary Perio (45).json,Primary Endo with Secondary Perio (45).JPG
lm_0322_primary_endo_with_secondary_perio_5,images/lm_0322_primary_endo_with_secondary_perio_5.jpg,masks_crown/lm_0322_primary_endo_with_secondary_perio_5_crown.png,masks_root/lm_0322_primary_endo_with_secondary_perio_5_root.png,masks_combined/lm_0322_primary_endo_with_secondary_perio_5_combined.png,masks_multiclass/lm_0322_primary_endo_with_secondary_perio_5.png,799,609,True,val,Primary Endo with Secondary Perio (5).json,Primary Endo with Secondary Perio (5).JPG
lm_0323_primary_endo_with_secondary_perio_50,images/lm_0323_primary_endo_with_secondary_perio_50.jpg,masks_crown/lm_0323_primary_endo_with_secondary_perio_50_crown.png,masks_root/lm_0323_primary_endo_with_secondary_perio_50_root.png,masks_combined/lm_0323_primary_endo_with_secondary_perio_50_combined.png,masks_multiclass/lm_0323_primary_endo_with_secondary_perio_50.png,806,625,True,train,Primary Endo with Secondary Perio (50).json,Primary Endo with Secondary Perio (50).JPG
lm_0324_primary_endo_with_secondary_perio_51,images/lm_0324_primary_endo_with_secondary_perio_51.jpg,masks_crown/lm_0324_primary_endo_with_secondary_perio_51_crown.png,masks_root/lm_0324_primary_endo_with_secondary_perio_51_root.png,masks_combined/lm_0324_primary_endo_with_secondary_perio_51_combined.png,masks_multiclass/lm_0324_primary_endo_with_secondary_perio_51.png,803,610,True,val,Primary Endo with Secondary Perio (51).json,Primary Endo with Secondary Perio (51).JPG
lm_0325_primary_endo_with_secondary_perio_52,images/lm_0325_primary_endo_with_secondary_perio_52.jpg,masks_crown/lm_0325_primary_endo_with_secondary_perio_52_crown.png,masks_root/lm_0325_primary_endo_with_secondary_perio_52_root.png,masks_combined/lm_0325_primary_endo_with_secondary_perio_52_combined.png,masks_multiclass/lm_0325_primary_endo_with_secondary_perio_52.png,811,623,True,train,Primary Endo with Secondary Perio (52).json,Primary Endo with Secondary Perio (52).JPG
lm_0326_primary_endo_with_secondary_perio_54,images/lm_0326_primary_endo_with_secondary_perio_54.jpg,masks_crown/lm_0326_primary_endo_with_secondary_perio_54_crown.png,masks_root/lm_0326_primary_endo_with_secondary_perio_54_root.png,masks_combined/lm_0326_primary_endo_with_secondary_perio_54_combined.png,masks_multiclass/lm_0326_primary_endo_with_secondary_perio_54.png,777,611,True,train,Primary Endo with Secondary Perio (54).json,Primary Endo with Secondary Perio (54).JPG
lm_0327_primary_endo_with_secondary_perio_6,images/lm_0327_primary_endo_with_secondary_perio_6.jpg,masks_crown/lm_0327_primary_endo_with_secondary_perio_6_crown.png,masks_root/lm_0327_primary_endo_with_secondary_perio_6_root.png,masks_combined/lm_0327_primary_endo_with_secondary_perio_6_combined.png,masks_multiclass/lm_0327_primary_endo_with_secondary_perio_6.png,818,645,True,train,Primary Endo with Secondary Perio (6).json,Primary Endo with Secondary Perio (6).JPG
lm_0328_primary_endo_with_secondary_perio_60,images/lm_0328_primary_endo_with_secondary_perio_60.jpg,masks_crown/lm_0328_primary_endo_with_secondary_perio_60_crown.png,masks_root/lm_0328_primary_endo_with_secondary_perio_60_root.png,masks_combined/lm_0328_primary_endo_with_secondary_perio_60_combined.png,masks_multiclass/lm_0328_primary_endo_with_secondary_perio_60.png,811,620,True,test,Primary Endo with Secondary Perio (60).json,Primary Endo with Secondary Perio (60).JPG
lm_0329_primary_endo_with_secondary_perio_61,images/lm_0329_primary_endo_with_secondary_perio_61.jpg,masks_crown/lm_0329_primary_endo_with_secondary_perio_61_crown.png,masks_root/lm_0329_primary_endo_with_secondary_perio_61_root.png,masks_combined/lm_0329_primary_endo_with_secondary_perio_61_combined.png,masks_multiclass/lm_0329_primary_endo_with_secondary_perio_61.png,809,623,True,train,Primary Endo with Secondary Perio (61).json,Primary Endo with Secondary Perio (61).JPG
lm_0330_primary_endo_with_secondary_perio_62,images/lm_0330_primary_endo_with_secondary_perio_62.jpg,masks_crown/lm_0330_primary_endo_with_secondary_perio_62_crown.png,masks_root/lm_0330_primary_endo_with_secondary_perio_62_root.png,masks_combined/lm_0330_primary_endo_with_secondary_perio_62_combined.png,masks_multiclass/lm_0330_primary_endo_with_secondary_perio_62.png,792,614,True,train,Primary Endo with Secondary Perio (62).json,Primary Endo with Secondary Perio (62).JPG
lm_0331_primary_endo_with_secondary_perio_64,images/lm_0331_primary_endo_with_secondary_perio_64.jpg,masks_crown/lm_0331_primary_endo_with_secondary_perio_64_crown.png,masks_root/lm_0331_primary_endo_with_secondary_perio_64_root.png,masks_combined/lm_0331_primary_endo_with_secondary_perio_64_combined.png,masks_multiclass/lm_0331_primary_endo_with_secondary_perio_64.png,792,613,True,train,Primary Endo with Secondary Perio (64).json,Primary Endo with Secondary Perio (64).JPG
lm_0332_primary_endo_with_secondary_perio_65,images/lm_0332_primary_endo_with_secondary_perio_65.jpg,masks_crown/lm_0332_primary_endo_with_secondary_perio_65_crown.png,masks_root/lm_0332_primary_endo_with_secondary_perio_65_root.png,masks_combined/lm_0332_primary_endo_with_secondary_perio_65_combined.png,masks_multiclass/lm_0332_primary_endo_with_secondary_perio_65.png,804,625,True,train,Primary Endo with Secondary Perio (65).json,Primary Endo with Secondary Perio (65).JPG
lm_0333_primary_endo_with_secondary_perio_70,images/lm_0333_primary_endo_with_secondary_perio_70.jpg,masks_crown/lm_0333_primary_endo_with_secondary_perio_70_crown.png,masks_root/lm_0333_primary_endo_with_secondary_perio_70_root.png,masks_combined/lm_0333_primary_endo_with_secondary_perio_70_combined.png,masks_multiclass/lm_0333_primary_endo_with_secondary_perio_70.png,793,612,True,test,Primary Endo with Secondary Perio (70).json,Primary Endo with Secondary Perio (70).JPG
lm_0334_primary_endo_with_secondary_perio_74,images/lm_0334_primary_endo_with_secondary_perio_74.jpg,masks_crown/lm_0334_primary_endo_with_secondary_perio_74_crown.png,masks_root/lm_0334_primary_endo_with_secondary_perio_74_root.png,masks_combined/lm_0334_primary_endo_with_secondary_perio_74_combined.png,masks_multiclass/lm_0334_primary_endo_with_secondary_perio_74.png,806,621,True,train,Primary Endo with Secondary Perio (74).json,Primary Endo with Secondary Perio (74).JPG
lm_0335_primary_endo_with_secondary_perio_77,images/lm_0335_primary_endo_with_secondary_perio_77.jpg,masks_crown/lm_0335_primary_endo_with_secondary_perio_77_crown.png,masks_root/lm_0335_primary_endo_with_secondary_perio_77_root.png,masks_combined/lm_0335_primary_endo_with_secondary_perio_77_combined.png,masks_multiclass/lm_0335_primary_endo_with_secondary_perio_77.png,816,633,True,train,Primary Endo with Secondary Perio (77).json,Primary Endo with Secondary Perio (77).JPG
lm_0336_primary_endo_with_secondary_perio_78,images/lm_0336_primary_endo_with_secondary_perio_78.jpg,masks_crown/lm_0336_primary_endo_with_secondary_perio_78_crown.png,masks_root/lm_0336_primary_endo_with_secondary_perio_78_root.png,masks_combined/lm_0336_primary_endo_with_secondary_perio_78_combined.png,masks_multiclass/lm_0336_primary_endo_with_secondary_perio_78.png,806,624,True,train,Primary Endo with Secondary Perio (78).json,Primary Endo with Secondary Perio (78).JPG
lm_0337_primary_endo_with_secondary_perio_81,images/lm_0337_primary_endo_with_secondary_perio_81.jpg,masks_crown/lm_0337_primary_endo_with_secondary_perio_81_crown.png,masks_root/lm_0337_primary_endo_with_secondary_perio_81_root.png,masks_combined/lm_0337_primary_endo_with_secondary_perio_81_combined.png,masks_multiclass/lm_0337_primary_endo_with_secondary_perio_81.png,776,612,True,train,Primary Endo with Secondary Perio (81).json,Primary Endo with Secondary Perio (81).JPG
lm_0338_primary_endo_with_secondary_perio_84,images/lm_0338_primary_endo_with_secondary_perio_84.jpg,masks_crown/lm_0338_primary_endo_with_secondary_perio_84_crown.png,masks_root/lm_0338_primary_endo_with_secondary_perio_84_root.png,masks_combined/lm_0338_primary_endo_with_secondary_perio_84_combined.png,masks_multiclass/lm_0338_primary_endo_with_secondary_perio_84.png,816,633,True,val,Primary Endo with Secondary Perio (84).json,Primary Endo with Secondary Perio (84).JPG
lm_0339_primary_endo_with_secondary_perio_85,images/lm_0339_primary_endo_with_secondary_perio_85.jpg,masks_crown/lm_0339_primary_endo_with_secondary_perio_85_crown.png,masks_root/lm_0339_primary_endo_with_secondary_perio_85_root.png,masks_combined/lm_0339_primary_endo_with_secondary_perio_85_combined.png,masks_multiclass/lm_0339_primary_endo_with_secondary_perio_85.png,806,624,True,train,Primary Endo with Secondary Perio (85).json,Primary Endo with Secondary Perio (85).JPG
lm_0340_primary_endo_with_secondary_perio_87,images/lm_0340_primary_endo_with_secondary_perio_87.jpg,masks_crown/lm_0340_primary_endo_with_secondary_perio_87_crown.png,masks_root/lm_0340_primary_endo_with_secondary_perio_87_root.png,masks_combined/lm_0340_primary_endo_with_secondary_perio_87_combined.png,masks_multiclass/lm_0340_primary_endo_with_secondary_perio_87.png,808,622,True,train,Primary Endo with Secondary Perio (87).json,Primary Endo with Secondary Perio (87).JPG
lm_0341_primary_endo_with_secondary_perio_92,images/lm_0341_primary_endo_with_secondary_perio_92.jpg,masks_crown/lm_0341_primary_endo_with_secondary_perio_92_crown.png,masks_root/lm_0341_primary_endo_with_secondary_perio_92_root.png,masks_combined/lm_0341_primary_endo_with_secondary_perio_92_combined.png,masks_multiclass/lm_0341_primary_endo_with_secondary_perio_92.png,809,618,True,train,Primary Endo with Secondary Perio (92).json,Primary Endo with Secondary Perio (92).JPG
lm_0342_primary_endo_with_secondary_perio,images/lm_0342_primary_endo_with_secondary_perio.jpg,masks_crown/lm_0342_primary_endo_with_secondary_perio_crown.png,masks_root/lm_0342_primary_endo_with_secondary_perio_root.png,masks_combined/lm_0342_primary_endo_with_secondary_perio_combined.png,masks_multiclass/lm_0342_primary_endo_with_secondary_perio.png,790,607,True,train,Primary Endo with Secondary Perio.json,Primary Endo with Secondary Perio.JPG
lm_0343_primary_endodontic_lesion_13,images/lm_0343_primary_endodontic_lesion_13.jpg,masks_crown/lm_0343_primary_endodontic_lesion_13_crown.png,masks_root/lm_0343_primary_endodontic_lesion_13_root.png,masks_combined/lm_0343_primary_endodontic_lesion_13_combined.png,masks_multiclass/lm_0343_primary_endodontic_lesion_13.png,794,608,True,val,Primary Endodontic  Lesion (13).json,Primary Endodontic  Lesion (13).JPG
lm_0344_primary_endodontic_lesion_23,images/lm_0344_primary_endodontic_lesion_23.jpg,masks_crown/lm_0344_primary_endodontic_lesion_23_crown.png,masks_root/lm_0344_primary_endodontic_lesion_23_root.png,masks_combined/lm_0344_primary_endodontic_lesion_23_combined.png,masks_multiclass/lm_0344_primary_endodontic_lesion_23.png,792,611,True,train,Primary Endodontic  Lesion (23).json,Primary Endodontic  Lesion (23).JPG
lm_0345_primary_endodontic_lesion_36,images/lm_0345_primary_endodontic_lesion_36.jpg,masks_crown/lm_0345_primary_endodontic_lesion_36_crown.png,masks_root/lm_0345_primary_endodontic_lesion_36_root.png,masks_combined/lm_0345_primary_endodontic_lesion_36_combined.png,masks_multiclass/lm_0345_primary_endodontic_lesion_36.png,796,614,True,train,Primary Endodontic  Lesion (36).json,Primary Endodontic  Lesion (36).JPG
lm_0346_primary_endodontic_lesion_48,images/lm_0346_primary_endodontic_lesion_48.jpg,masks_crown/lm_0346_primary_endodontic_lesion_48_crown.png,masks_root/lm_0346_primary_endodontic_lesion_48_root.png,masks_combined/lm_0346_primary_endodontic_lesion_48_combined.png,masks_multiclass/lm_0346_primary_endodontic_lesion_48.png,795,610,True,train,Primary Endodontic  Lesion (48).json,Primary Endodontic  Lesion (48).JPG
lm_0347_primary_endodontic_lesion_49,images/lm_0347_primary_endodontic_lesion_49.jpg,masks_crown/lm_0347_primary_endodontic_lesion_49_crown.png,masks_root/lm_0347_primary_endodontic_lesion_49_root.png,masks_combined/lm_0347_primary_endodontic_lesion_49_combined.png,masks_multiclass/lm_0347_primary_endodontic_lesion_49.png,780,609,True,test,Primary Endodontic  Lesion (49).json,Primary Endodontic  Lesion (49).JPG
lm_0348_primary_endodontic_lesion_5,images/lm_0348_primary_endodontic_lesion_5.jpg,masks_crown/lm_0348_primary_endodontic_lesion_5_crown.png,masks_root/lm_0348_primary_endodontic_lesion_5_root.png,masks_combined/lm_0348_primary_endodontic_lesion_5_combined.png,masks_multiclass/lm_0348_primary_endodontic_lesion_5.png,774,621,True,train,Primary Endodontic  Lesion (5).json,Primary Endodontic  Lesion (5).JPG
lm_0349_primary_endodontic_lesion_52,images/lm_0349_primary_endodontic_lesion_52.jpg,masks_crown/lm_0349_primary_endodontic_lesion_52_crown.png,masks_root/lm_0349_primary_endodontic_lesion_52_root.png,masks_combined/lm_0349_primary_endodontic_lesion_52_combined.png,masks_multiclass/lm_0349_primary_endodontic_lesion_52.png,775,606,True,val,Primary Endodontic  Lesion (52).json,Primary Endodontic  Lesion (52).JPG
lm_0350_primary_endodontic_lesion_12,images/lm_0350_primary_endodontic_lesion_12.jpg,masks_crown/lm_0350_primary_endodontic_lesion_12_crown.png,masks_root/lm_0350_primary_endodontic_lesion_12_root.png,masks_combined/lm_0350_primary_endodontic_lesion_12_combined.png,masks_multiclass/lm_0350_primary_endodontic_lesion_12.png,813,624,True,train,Primary Endodontic Lesion (12).json,Primary Endodontic Lesion (12).JPG
lm_0351_primary_endodontic_lesion_18,images/lm_0351_primary_endodontic_lesion_18.jpg,masks_crown/lm_0351_primary_endodontic_lesion_18_crown.png,masks_root/lm_0351_primary_endodontic_lesion_18_root.png,masks_combined/lm_0351_primary_endodontic_lesion_18_combined.png,masks_multiclass/lm_0351_primary_endodontic_lesion_18.png,811,630,True,train,Primary Endodontic Lesion (18).json,Primary Endodontic Lesion (18).JPG
lm_0352_primary_endodontic_lesion_2,images/lm_0352_primary_endodontic_lesion_2.jpg,masks_crown/lm_0352_primary_endodontic_lesion_2_crown.png,masks_root/lm_0352_primary_endodontic_lesion_2_root.png,masks_combined/lm_0352_primary_endodontic_lesion_2_combined.png,masks_multiclass/lm_0352_primary_endodontic_lesion_2.png,795,617,True,train,Primary Endodontic Lesion (2).json,Primary Endodontic Lesion (2).JPG
lm_0353_primary_endodontic_lesion_21,images/lm_0353_primary_endodontic_lesion_21.jpg,masks_crown/lm_0353_primary_endodontic_lesion_21_crown.png,masks_root/lm_0353_primary_endodontic_lesion_21_root.png,masks_combined/lm_0353_primary_endodontic_lesion_21_combined.png,masks_multiclass/lm_0353_primary_endodontic_lesion_21.png,775,611,True,train,Primary Endodontic Lesion (21).json,Primary Endodontic Lesion (21).JPG
lm_0354_primary_endodontic_lesion_26,images/lm_0354_primary_endodontic_lesion_26.jpg,masks_crown/lm_0354_primary_endodontic_lesion_26_crown.png,masks_root/lm_0354_primary_endodontic_lesion_26_root.png,masks_combined/lm_0354_primary_endodontic_lesion_26_combined.png,masks_multiclass/lm_0354_primary_endodontic_lesion_26.png,807,626,True,val,Primary Endodontic Lesion (26).json,Primary Endodontic Lesion (26).JPG
lm_0355_primary_endodontic_lesion_28,images/lm_0355_primary_endodontic_lesion_28.jpg,masks_crown/lm_0355_primary_endodontic_lesion_28_crown.png,masks_root/lm_0355_primary_endodontic_lesion_28_root.png,masks_combined/lm_0355_primary_endodontic_lesion_28_combined.png,masks_multiclass/lm_0355_primary_endodontic_lesion_28.png,810,621,True,train,Primary Endodontic Lesion (28).json,Primary Endodontic Lesion (28).JPG
lm_0356_primary_endodontic_lesion_31,images/lm_0356_primary_endodontic_lesion_31.jpg,masks_crown/lm_0356_primary_endodontic_lesion_31_crown.png,masks_root/lm_0356_primary_endodontic_lesion_31_root.png,masks_combined/lm_0356_primary_endodontic_lesion_31_combined.png,masks_multiclass/lm_0356_primary_endodontic_lesion_31.png,776,612,True,train,Primary Endodontic Lesion (31).json,Primary Endodontic Lesion (31).JPG
lm_0357_primary_endodontic_lesion_36,images/lm_0357_primary_endodontic_lesion_36.jpg,masks_crown/lm_0357_primary_endodontic_lesion_36_crown.png,masks_root/lm_0357_primary_endodontic_lesion_36_root.png,masks_combined/lm_0357_primary_endodontic_lesion_36_combined.png,masks_multiclass/lm_0357_primary_endodontic_lesion_36.png,706,622,True,train,Primary Endodontic Lesion (36).json,Primary Endodontic Lesion (36).JPG
lm_0358_primary_endodontic_lesion_47,images/lm_0358_primary_endodontic_lesion_47.jpg,masks_crown/lm_0358_primary_endodontic_lesion_47_crown.png,masks_root/lm_0358_primary_endodontic_lesion_47_root.png,masks_combined/lm_0358_primary_endodontic_lesion_47_combined.png,masks_multiclass/lm_0358_primary_endodontic_lesion_47.png,810,622,True,test,Primary Endodontic Lesion (47).json,Primary Endodontic Lesion (47).JPG
lm_0359_primary_endodontic_lesion_5,images/lm_0359_primary_endodontic_lesion_5.jpg,masks_crown/lm_0359_primary_endodontic_lesion_5_crown.png,masks_root/lm_0359_primary_endodontic_lesion_5_root.png,masks_combined/lm_0359_primary_endodontic_lesion_5_combined.png,masks_multiclass/lm_0359_primary_endodontic_lesion_5.png,789,608,True,train,Primary Endodontic Lesion (5).json,Primary Endodontic Lesion (5).JPG
lm_0360_primary_endodontic_lesion_53,images/lm_0360_primary_endodontic_lesion_53.jpg,masks_crown/lm_0360_primary_endodontic_lesion_53_crown.png,masks_root/lm_0360_primary_endodontic_lesion_53_root.png,masks_combined/lm_0360_primary_endodontic_lesion_53_combined.png,masks_multiclass/lm_0360_primary_endodontic_lesion_53.png,1619,1255,True,test,Primary Endodontic Lesion (53).json,Primary Endodontic Lesion (53).JPG
lm_0361_primary_endodontic_lesion_55,images/lm_0361_primary_endodontic_lesion_55.jpg,masks_crown/lm_0361_primary_endodontic_lesion_55_crown.png,masks_root/lm_0361_primary_endodontic_lesion_55_root.png,masks_combined/lm_0361_primary_endodontic_lesion_55_combined.png,masks_multiclass/lm_0361_primary_endodontic_lesion_55.png,808,623,True,train,Primary Endodontic Lesion (55).json,Primary Endodontic Lesion (55).JPG
